state,county,fips,population,pop_density,date,cases,case_ratio,deaths,deaths_ratio,Median AQI in 2019,stay at home order,Mandatory Quarantine for Travelers,NonNoEssential Business Closures,Large Gatherings Ban,StateNoMandated School Closures,Bar/Restaurant Limits,Primary Election Postponement,Emergency Declaration,Total.x,ar_Under_1_years_White,ar_1_to_9_years_White,ar_10_to_14_years_White,ar_15_to_17_years_White,ar_18_and_19_years_White,ar_20_to_24_years_White,ar_25_to_29_years_White,ar_30_to_34_years_White,ar_35_to_44_years_White,ar_45_to_54_years_White,ar_55_to_64_years_White,ar_65_to_74_years_White,ar_75_to_84_years_White,ar_85_years_and_over_White,ar_Under_1_years_Black,ar_1_to_9_years_Black,ar_10_to_14_years_Black,ar_15_to_17_years_Black,ar_18_and_19_years_Black,ar_20_to_24_years_Black,ar_25_to_29_years_Black,ar_30_to_34_years_Black,ar_35_to_44_years_Black,ar_45_to_54_years_Black,ar_55_to_64_years_Black,ar_65_to_74_years_Black,ar_75_to_84_years_Black,ar_85_years_and_over_Black,ar_Under_1_years_Native,ar_1_to_9_years_Native,ar_10_to_14_years_Native,ar_15_to_17_years_Native,ar_18_and_19_years_Native,ar_20_to_24_years_Native,ar_25_to_29_years_Native,ar_30_to_34_years_Native,ar_35_to_44_years_Native,ar_45_to_54_years_Native,ar_55_to_64_years_Native,ar_65_to_74_years_Native,ar_75_to_84_years_Native,ar_85_years_and_over_Native,ar_Under_1_years_Asian,ar_1_to_9_years_Asian,ar_10_to_14_years_Asian,ar_15_to_17_years_Asian,ar_18_and_19_years_Asian,ar_20_to_24_years_Asian,ar_25_to_29_years_Asian,ar_30_to_34_years_Asian,ar_35_to_44_years_Asian,ar_45_to_54_years_Asian,ar_55_to_64_years_Asian,ar_65_to_74_years_Asian,ar_75_to_84_years_Asian,ar_85_years_and_over_Asian,ar_Under_1_years_PI,ar_1_to_9_years_PI,ar_10_to_14_years_PI,ar_15_to_17_years_PI,ar_18_and_19_years_PI,ar_20_to_24_years_PI,ar_25_to_29_years_PI,ar_30_to_34_years_PI,ar_35_to_44_years_PI,ar_45_to_54_years_PI,ar_55_to_64_years_PI,ar_65_to_74_years_PI,ar_75_to_84_years_PI,ar_85_years_and_over_PI,ar_Under_1_years_Hispanic,ar_1_to_9_years_Hispanic,ar_10_to_14_years_Hispanic,ar_15_to_17_years_Hispanic,ar_18_and_19_years_Hispanic,ar_20_to_24_years_Hispanic,ar_25_to_29_years_Hispanic,ar_30_to_34_years_Hispanic,ar_35_to_44_years_Hispanic,ar_45_to_54_years_Hispanic,ar_55_to_64_years_Hispanic,ar_65_to_74_years_Hispanic,ar_75_to_84_years_Hispanic,ar_85_years_and_over_Hispanic,ar_Under_1_years_With_a_disability,ar_Under 5 years_ With a disability,ar_5 to 17 years_ With a disability,ar_18_to_34_years_With_a_disability,ar_35_to_64_years_With_a_disability,ar_65_to_74_years_With_a_disability,ar_75_years_and_over_With_a_disability,Some other race alone,Car truck or van,Car truck or van_Drove alone,Car truck or van_Carpooled,Car truck or van_Carpooled_In 2_person carpool,Car truck or van_Carpooled_In 3_person carpool,Car truck or van_Carpooled_In 4_person carpool,Car truck or van_Carpooled_In 5_ or 6_person carpool,Car truck or van_Carpooled_In 7_or_more_person carpool,Motorcycle,Bicycle,Walked,Other means,Worked at home,Family households,Family households_Married_couple family,Family households_Other family,Family households_Other family_Male householder no wife present,Family households_Other family_Female householder no husband present,Nonfamily households,Nonfamily households_Householder living alone,Nonfamily households_Householder not living alone
Missouri,Christian,29043,88595,150,,,,,,,Statewide,No,All NonNoEssential Businesses,>10 People Prohibited,Yes,Closed except for takeout/delivery,No,Yes,80364,6.510377781,8.503807675,6.41083072,4.492061122,2.269672988,5.012194515,5.830969091,6.76173411,13.29450998,12.84654821,12.04021701,8.785028122,3.89229008,1.264247673,0.099547061,0.119456473,0,0.129411179,0,0.169230003,0.019909412,0.017420736,0.06470559,0.072171619,0,0,0,0,0,0,0,0.084615002,0,0.104524414,0,0,0.204071475,0.251356329,0,0.019909412,0.019909412,0.024886765,0.044796177,0.077148972,0.092081031,0.05723956,0,0,0.00746603,0.022398089,0.099547061,0,0.099547061,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109501767,0,0,0,0.209048828,0.323527948,0.316061918,0.373301478,0.169230003,0.069682943,0.102035737,0.537554129,0.567418247,0.206560151,0.149320591,0.044796177,0.004977353,0.019909412,0.087103678,0.087103678,1.386192823,1.48822856,5.211288637,2.535961376,2.530984023,0.454465,43.665381,39.830317,3.835064,2.764758,0.68941,0.194601,0.070009,0.116286,0.034411,0.04509,0.444972,0.459211,2.087214,27.134975,22.176209,4.958766,1.31237,3.646396,9.764462,8.014239,1.750222
Missouri,Clark,29045,6797,13,,,,,,,Statewide,No,All NonNoEssential Businesses,>10 People Prohibited,Yes,Closed except for takeout/delivery,No,Yes,6598,6.032130949,7.91148833,5.729008791,4.152773568,2.152167323,5.031827827,5.183388906,5.122764474,11.57926644,14.12549257,15.85328888,10.70021219,6.517126402,1.424674144,0,0,0,0,0.030312216,0,0.030312216,0,0,0,0.606244316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36374659,0,0,0.242497727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09123977,1.45498636,5.759321006,3.304031525,3.84965141,0,41.588235,37.882353,3.705882,2.5,0.838235,0.161765,0.205882,0,0,0,1.941176,0.970588,3.235294,28.985294,23.058824,5.926471,3.176471,2.75,14.279412,12.632353,1.647059
Missouri,Clay,29047,249948,578,,,,,,44,Statewide,No,All NonNoEssential Businesses,>10 People Prohibited,Yes,Closed except for takeout/delivery,No,Yes,204916,6.272814226,6.38407933,6.943332878,3.974311425,2.052548361,5.441253977,6.677858244,7.038005817,13.62704718,13.54408636,12.4597396,8.304866384,3.449218216,1.359581487,0.502644986,0.793495871,0.463604599,0.286946847,0.18544184,0.593413887,0.576821722,0.52314119,1.040426321,0.881336743,0.647094419,0.188369869,0.132737317,0.003904039,0,0,0,0.025376252,0,0.15323352,0.131761307,0.017568174,0.004880048,0.083936833,0.094672939,0.025376252,0.025376252,0,0.197153956,0.163969627,0.225458237,0.144449433,0.072224716,0.269378672,0.320131176,0.162017607,0.366003631,0.302563001,0.104433036,0.161041598,0.035136349,0.011712116,0,0.049776494,0.010736107,0.001952019,0,0.087840871,0,0,0.038064378,0.03123231,0.004880048,0,0,0,0.686134806,0.760311542,0.862792559,0.471412676,0.280114779,0.606102013,0.620742158,0.653926487,1.280524703,0.800327939,0.484100802,0.265474634,0.094672939,0.046848465,0.079056784,0.079056784,1.121435125,1.976419606,5.373909309,2.482968631,2.57959359,1.54162,47.48039,42.998528,4.481862,3.747638,0.412688,0.146343,0.117074,0.058119,0.081534,0.031777,0.640147,0.319028,2.762958,25.368366,19.533876,5.83449,1.798766,4.035724,12.38188,9.930424,2.451456
Missouri,Clinton,29049,20387,49,,,,,,44,Statewide,No,All NonNoEssential Businesses,>10 People Prohibited,Yes,Closed except for takeout/delivery,No,Yes,19489,5.767355944,6.844886859,6.83462466,5.100312997,2.216635025,5.500538765,5.541587562,5.202934989,11.72969367,14.03868849,14.45943866,9.954333214,5.0592642,2.206372826,0.153932988,0.184719585,0.041048797,0,0.010262199,0.12314639,0.225768382,0,0.451536764,0.482323362,0.318128175,0.102621992,0,0,0,0.102621992,0,0,0,0,0,0.297603776,0,0,0,0,0,0,0,0,0.205243984,0,0,0,0.071835394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030786598,0.451536764,0.37970137,0.574683155,0,0.287341577,0,0.338652573,0.37970137,0.102621992,0.082097594,0.010262199,0.041048797,0,0,0,1.888244651,1.672738468,5.613422957,2.709220586,1.919031248,0.522589,42.749695,37.802198,4.947497,3.56044,0.517705,0.542125,0.327228,0,0.063492,0.063492,0.336996,0.224664,2.021978,28.615385,22.47619,6.139194,2.603175,3.53602,11.223443,9.367521,1.855922
Missouri,Cole,29051,76745,197,4/1/2020,24,0.031272,0,0,,Statewide,No,All NonNoEssential Businesses,>10 People Prohibited,Yes,Closed except for takeout/delivery,No,Yes,64219,5.350441458,5.59336022,6.132141578,3.927186658,2.130210685,5.478129526,6.328345194,6.736324141,13.21727215,14.44120899,13.97094318,9.480060418,4.546940936,1.130506548,1.199022096,0.96233202,1.015275853,0.467151466,0.663355082,1.909092325,1.971379187,1.74403214,2.827823541,1.962036158,1.068219686,0.576153475,0,0,0,0.04048646,0.04048646,0.077858578,0,0,0.124573724,0.065401205,0.071629891,0.084087264,0.149488469,0.028029088,0.018686059,0,0.302091281,0.143259783,0.009343029,0.021800402,0,0.084087264,0.168174528,0.258490478,0.342577742,0.118345038,0.031143431,0,0,0,0.009343029,0,0,0.009343029,0,0,0,0,0.015571716,0,0,0,0,0,0.404864604,0.155717155,0.193089273,0.317662997,0.112116352,0.246033105,0.289633909,0.155717155,0.607296906,0.239804419,0.18997493,0.04048646,0.04982949,0,0.112116352,0.112116352,1.189679067,1.877948894,4.332051262,2.75619365,2.273470468,0.673703,45.952567,41.856919,4.095648,3.199114,0.513422,0.297107,0.080792,0.005212,0.039093,0.019547,0.480844,0.433933,1.198853,24.903571,19.076101,5.827469,1.490748,4.336721,13.862392,11.729216,2.133177
Missouri,Cooper,29053,17709,31,4/8/2020,2,0.011294,0,0,,Statewide,No,All NonNoEssential Businesses,>10 People Prohibited,Yes,Closed except for takeout/delivery,No,Yes,15691,5.735772099,6.768211076,5.926964502,3.913071187,2.561978204,7.711426933,7.622203811,6.194633867,12.12159837,13.10305271,13.70212224,9.483143203,5.25141801,1.580523867,0.02549232,0.395130967,0.331400166,0,0.114715442,0.917723536,1.797208591,2.077624116,1.606016188,1.848193232,1.083423619,0.203938564,0,0.089223122,0,0.038238481,0,0,0,0,0,0.01274616,0.050984641,0,0.101969282,0.063730801,0,0,0,0,0.076476961,0,0,0.127461602,0,0,0,0,0,0,0,0,0,0,0,0,0.114715442,0,0,0,0,0,0,0,0,0,0.152953923,0,0.203938564,0.02549232,0.101969282,0.076476961,0.305907845,0.305907845,0.02549232,0.140207762,0.293161685,0.02549232,0.038238481,0,0.02549232,0.02549232,1.631508508,2.498247403,6.271110828,3.097316933,3.976801988,0.641244,39.246397,34.871184,4.375213,3.592101,0.482352,0.153218,0.034048,0.113494,0.022699,0.034048,0.839859,0.726365,2.008853,23.169901,18.03995,5.129951,1.407332,3.722619,13.30723,11.531041,1.776189
Missouri,Crawford,29055,23920,34,,,,,,,Statewide,No,All NonNoEssential Businesses,>10 People Prohibited,Yes,Closed except for takeout/delivery,No,Yes,23477,5.682157005,6.636282319,6.304042254,4.285044938,2.180857861,5.39251182,5.758827789,5.631043149,11.16837756,13.65591856,14.72930954,10.77650466,5.418068748,1.473782851,0,0,0,0,0,0,0.04259488,0,0.04259488,0.017037952,0.059632832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.093708736,0,0.017037952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.408910849,0.119265664,0,0.12778464,0.076670784,0.536695489,0.12778464,0.255569281,0.102227712,0,0.051113856,0,0,0,1.58452954,1.780465988,10.25684713,4.838778379,5.068790731,0.630148,35.234761,30.613674,4.621087,3.867381,0.473641,0.280066,0,0,0,0.11944,0.560132,0.156507,1.750412,25.350082,19.081549,6.268534,2.450577,3.817957,13.665568,11.474465,2.191104
Missouri,Dade,29057,7561,15,,,,,,,Statewide,No,All NonNoEssential Businesses,>10 People Prohibited,Yes,Closed except for takeout/delivery,No,Yes,7236,5.168601437,6.108347153,7.048092869,4.422332781,2.653399668,4.919845218,4.47761194,4.698728579,11.55334439,13.07352128,15.61636263,12.99060254,6.191265893,2.625760088,0.08291874,0.08291874,0.11055832,0.165837479,0.08291874,0.02763958,0,0,0,0,0,0,0,0,0,0.05527916,0,0,0.11055832,0.08291874,0,0,0,0,0.221116639,0.386954118,0,0,0,0.138197899,0,0,0,0,0,0,0,0,0,0.08291874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11055832,0,0.304035379,0.248756219,0.635710337,0.11055832,0.221116639,0,0.165837479,0.525152018,0,0.248756219,0,0,0,0,0.608070757,1.824212272,6.82697623,5.389718076,2.791597568,0.527009,32.345191,28.392622,3.952569,3.280632,0.237154,0.342556,0.039526,0.052701,0.039526,0.039526,0.790514,0.909091,4.361001,28.234519,22.01581,6.218709,2.213439,4.00527,12.832675,10,2.832675
Missouri,Dallas,29059,16878,30,,,,,,,Statewide,No,All NonNoEssential Businesses,>10 People Prohibited,Yes,Closed except for takeout/delivery,No,Yes,15908,5.80839829,7.027910485,7.266784008,4.29972341,2.828765401,4.412874026,5.255217501,5.091777722,11.12647724,12.58486296,15.35076691,11.40306764,5.971838069,1.282373648,0,0,0,0.025144581,0,0,0,0,0,0,0,0,0,0,0,0.314307267,0,0,0,0,0.289162685,0,0,0.452602464,0,0,0,0,0,0,0,0,0,0,0,0,0.075433744,0,0,0,0.276590395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.181795323,0,0.18858436,0,0.088006035,0.289162685,0.012572291,0.590897662,0,0,0,0,0,0,0,1.659542369,2.501885844,9.228061353,5.330651245,3.93512698,0.200012,32.414086,27.868356,4.54573,3.957816,0.290927,0.157585,0.139402,0,0.109098,0.527305,1.084914,0.866719,1.763743,27.244075,21.643736,5.600339,2.369841,3.230499,10.655191,8.497485,2.157707
Missouri,Daviess,29061,8278,16,,,,,,,Statewide,No,All NonNoEssential Businesses,>10 People Prohibited,Yes,Closed except for takeout/delivery,No,Yes,8066,7.091495165,6.050086784,8.554425986,4.587155963,2.355566576,5.653359782,4.83511034,4.859905777,11.15794694,11.90181007,13.71187701,12.54649145,5.876518721,1.636498884,0,0,0.074386313,0,0,0.322340689,0,0.123977188,0.223158939,0.644681379,0,0.173568063,0,0,0,0.074386313,0.099181751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123977188,0.074386313,0.173568063,0,0.173568063,0.123977188,0.198363501,0.123977188,0.272749814,0.049590875,0.347136127,0,0,0.074386313,0.074386313,1.115794694,1.760476072,5.380609968,3.173816018,3.421770394,0.301132,36.304505,30.293905,6.0106,4.047218,0.746808,0.674536,0.240906,0.301132,0.060226,0.084317,1.565888,0.710672,2.324741,25.066249,21.344254,3.721995,1.144303,2.577692,10.961214,9.395326,1.565888
Missouri,DeKalb,29063,12547,30,,,,,,,Statewide,No,All NonNoEssential Businesses,>10 People Prohibited,Yes,Closed except for takeout/delivery,No,Yes,10796,5.168580956,6.224527603,5.242682475,3.760652093,1.148573546,7.965913301,9.799925898,9.68877362,21.28566136,14.54242312,14.94998147,9.614672101,5.965172286,1.167098926,0,0,0,0,0.592812153,3.760652093,3.760652093,2.148944053,4.612819563,4.186735828,1.982215635,0.870692849,0.148203038,0.092626899,0,0,0,0,0,0,0.185253798,0.129677658,0.111152279,0.240829937,0.296406076,0.351982216,0,0,0,0,0,0,0,0,0.111152279,0,0,0.166728418,0.01852538,0,0,0,0,0,0,0,0,0,0,0,0,0,0.259355317,0.111152279,0,0,0.296406076,0.01852538,0.629862912,0.111152279,0.074101519,0.259355317,0.981845128,0.203779177,0.611337532,0.518710634,0.03705076,0.092626899,0,0,0,0,1.389403483,1.296776584,7.24342349,2.42682475,2.908484624,0.191022,31.072907,28.382681,2.690226,2.125119,0.461636,0.047755,0.055715,0,0,0.055715,0.947151,0.326329,1.265521,19.786692,16.571156,3.215536,1.098376,2.11716,10.553964,9.169054,1.384909
Missouri,Dent,29065,15573,21,,,,,,,Statewide,No,All NonNoEssential Businesses,>10 People Prohibited,Yes,Closed except for takeout/delivery,No,Yes,14821,5.762094326,7.152014034,6.045476014,4.156264759,2.87429998,4.129276027,5.33027461,5.303285878,10.68753795,12.91410836,15.27562243,11.24080696,5.951015451,2.550435193,0,0.107954929,0.31037042,0,0,0.026988732,0,0,0.31037042,0,0.053977464,0,0.013494366,0,0,0,0,0,0,0,0,0,0,0.31037042,0.323864786,0.067471831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.094460563,0,0.296876054,0,0,0,0.148438027,0,0.134943661,0,0.080966197,0,0,0,0,0,1.646312664,2.267053505,11.51069429,4.588084475,4.46663518,0.309598,36.616357,31.836945,4.779412,3.973168,0.522446,0.283798,0,0,0.141899,0,0.354747,0.670795,1.502838,26.360939,20.362487,5.998452,2.070433,3.928019,14.273736,12.693498,1.580237
Missouri,Douglas,29067,13185,17,,,,,,,Statewide,No,All NonNoEssential Businesses,>10 People Prohibited,Yes,Closed except for takeout/delivery,No,Yes,13210,5.601816805,7.600302801,4.981074943,3.709311128,2.013626041,5.026495079,4.784254353,5.026495079,10.0681302,12.30885693,16.39666919,13.35352006,6.056018168,2.694928085,0,0,0,0,0.105980318,0,0,0,0,0.045420136,0,0,0,0,0,0,0,0,0,0.075700227,0,0,0,0,0.075700227,0.045420136,0,0,0.045420136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.817562453,0,0.211960636,0.317940954,0,0,0.19682059,0.227100681,0.272520818,0,0,0,0,0,0.832702498,2.664647994,10.29523089,5.22331567,4.981074943,0.650516,31.299536,27.067444,4.232092,3.446987,0.530881,0.201884,0.05234,0,0,0.044863,1.368327,0.411246,1.637506,28.032002,22.296994,5.735008,2.063706,3.671303,10.296097,9.832511,0.463586
Missouri,Dunklin,29069,29131,58,4/3/2020,7,0.024029,0,0,,Statewide,No,All NonNoEssential Businesses,>10 People Prohibited,Yes,Closed except for takeout/delivery,No,Yes,25614,6.020145233,6.23877567,7.050831576,4.263293511,2.280003123,5.333021004,5.208089326,5.254938705,11.53275552,12.79768876,13.39111423,9.627547435,5.809323026,1.046302803,0.921371125,0.874521746,1.428906067,1.069727493,1.374248458,0.530959631,0.499726712,0.437260873,0.952604045,1.069727493,1.147809792,0.804247677,0.039041149,0,0,0,0.156164597,0,0,0.257671586,0,0.031232919,0,0.02342469,0,0,0,0,0,0.327945655,0,0,0,0,0,0,0,0,0.062465839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.077535723,1.280549699,0.62465839,0.671507769,0.468493792,0.499726712,0.320137425,0.335753885,1.132193332,0.788631217,0.054657609,0.320137425,0.218630436,0,0,0,2.420551261,1.84274225,11.25165925,5.57507613,4.271101741,3.013672,33.850401,29.643749,4.206652,3.023531,0.785461,0.14789,0.24977,0,0.039437,0.154463,1.242277,0.20376,0.956356,25.64743,17.043513,8.603917,2.169055,6.434863,15.193243,13.129355,2.063889
Missouri,Franklin,29071,103967,112,,,,,,1,Statewide,No,All NonNoEssential Businesses,>10 People Prohibited,Yes,Closed except for takeout/delivery,No,Yes,98768,6.001943949,6.001943949,7.231086992,4.25846428,2.243641665,5.870322372,6.196338895,6.113316054,11.41665317,14.23740483,14.71124251,9.215535396,4.685728171,1.109671149,0.050623684,0.034424105,0,0.06884821,0,0.135671473,0.044548842,0,0.054673578,0.27539284,0.196419893,0.036449052,0.091122631,0,0,0,0,0.048598736,0,0,0,0.036449052,0.105297262,0.038474,0,0,0,0,0,0,0.135671473,0.038474,0,0,0.058723473,0.093147578,0,0.101247368,0,0,0.016199579,0,0.024299368,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161995788,0.196419893,0.192369998,0.346265997,0.052648631,0.119471894,0.149846104,0.113397052,0.228819051,0.19844484,0.109347157,0.024299368,0.072898105,0.034424105,0.093147578,0.093147578,1.654381986,1.310140936,6.034343107,2.14036935,2.877450186,0.52247,45.495763,41.03774,4.458022,3.470486,0.600306,0.236425,0.0827,0.068106,0.001946,0.058377,0.642142,0.29772,1.717243,27.825182,21.450463,6.374719,2.218309,4.15641,11.851412,9.760559,2.090853
Missouri,Gasconade,29073,14706,29,,,,,,,Statewide,No,All NonNoEssential Businesses,>10 People Prohibited,Yes,Closed except for takeout/delivery,No,Yes,14354,5.42009196,6.283962658,6.395429845,3.98495193,2.03427616,5.00209001,5.141423993,5.071757002,10.143514,14.15633273,16.49714365,11.0352515,6.200362268,2.271143932,0,0,0.209000975,0,0,0,0,0,0,0,0.320468162,0,0,0,0,0.097533788,0.111467187,0,0,0,0,0,0,0,0.125400585,0.013933398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.738470113,0.125400585,0.041800195,0,0.041800195,0,0,0,0.473735544,0.236867772,0,0,0.125400585,0,0,1.978542567,0.919604291,7.315034137,3.775950954,3.998885328,0.155975,43.191374,38.050997,5.140377,4.448664,0.617117,0.033908,0,0.040689,0.020345,0.027126,0.942629,0.264479,1.62756,28.536552,23.769158,4.767395,2.048013,2.719382,12.939102,10.992812,1.946291
Missouri,Gentry,29075,6571,14,,,,,,,Statewide,No,All NonNoEssential Businesses,>10 People Prohibited,Yes,Closed except for takeout/delivery,No,Yes,6495,6.897613549,6.528098537,6.250962279,4.003079292,2.093918399,5.142417244,5.511932256,5.32717475,10.16166282,12.7482679,13.73364126,8.868360277,6.682063125,1.785989222,0,0,0,0,0.153964588,0,0,0,0,0,1.046959199,0,0,0,0,0,0,0,0,0,0,0.431100847,0,0,0,0,0,0,0.061585835,0.061585835,0,0,0.030792918,0,0.215550423,0,0.061585835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.554272517,0,0,0,0,0,0,0.338722094,0,0,0,0,0,0,0,0.831408776,1.724403387,7.975365666,3.264049269,4.095458045,0.180045,40.96024,34.973743,5.986497,4.44111,0.525131,0.390098,0.585146,0.045011,0,0,1.950488,0.225056,1.260315,25.88147,21.545386,4.336084,1.065266,3.270818,13.143286,12.153038,0.990248
Missouri,Greene,29077,293086,433,3/13/2020,1,0.00276,0,0,42,Statewide,No,All NonNoEssential Businesses,>10 People Prohibited,Yes,Closed except for takeout/delivery,No,Yes,260190,5.848802798,5.71812906,5.55593989,3.366770437,2.947845805,10.16872286,7.154771513,6.691264076,11.78369653,11.69606826,11.68453822,8.412314078,4.581267535,1.339790153,0.257504132,0.262884815,0.360505784,0.215996003,0.294400246,0.440447365,0.344363734,0.142203774,0.872439371,0.438141358,0.370498482,0.117606365,0.036127445,0.011530036,0.020754064,0.0322841,0.009224029,0.00768669,0.005380683,0.042276798,0.039970791,0.025366079,0.052269495,0.082247588,0.081478919,0.082247588,0.019216726,0,0.092240286,0.070717553,0.197547946,0.037664783,0.072254891,0.340520389,0.176025212,0.176793881,0.207540643,0.245974096,0.127599062,0.04073946,0.01614205,0,0,0,0,0,0.031515431,0.004612014,0.026903417,0.02459741,0.009992698,0.018448057,0,0,0,0,0.451208732,0.514239594,0.289019563,0.1937046,0.182943234,0.462738768,0.406625927,0.384334525,0.551135709,0.350513087,0.20215996,0.113763019,0.023060071,0.006918021,0.045351474,0.045351474,1.282139975,2.350589953,6.921096122,2.589646028,2.72570045,1.009261,43.247385,38.831047,4.416338,3.7205,0.412927,0.156018,0.093264,0.03363,0.087023,0.186528,1.012728,0.225705,1.938779,24.785302,18.896505,5.888798,1.725555,4.163243,17.521816,13.47784,4.043976
Missouri,Grundy,29079,9850,23,,,,,,,Statewide,No,All NonNoEssential Businesses,>10 People Prohibited,Yes,Closed except for takeout/delivery,No,Yes,9618,7.34040341,6.467040965,5.739238927,3.243917654,2.391349553,6.321480557,7.569141194,5.843210647,9.336660428,11.16656269,13.86982741,10.02287378,6.571012685,1.913079642,0,0,0,0,0.124766064,0.187149095,0.623830318,0,0,0.083177376,0.062383032,0,0,0,0,0,0.083177376,0,0.436681223,0.457475567,0,0,0,0.332709503,0.187149095,0.062383032,0,0,0,0,0.249532127,0,0.041588688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.062383032,0,0,0.270326471,0,0.956539821,1.871490954,0,0,0.10397172,0.540652942,0.187149095,0,0,0,0,1.039717197,2.017051362,6.65419006,3.493449782,4.304429195,0.338679,38.220938,35.113059,3.107879,2.051997,0.727164,0.079689,0.249029,0,0.019922,0.199223,2.649666,0.677358,2.978384,24.783345,19.55374,5.229605,1.045921,4.183684,14.911844,13.218448,1.693396
Missouri,Harrison,29081,8352,12,,,,,,,Statewide,No,All NonNoEssential Businesses,>10 People Prohibited,Yes,Closed except for takeout/delivery,No,Yes,8236,6.289460903,6.070908208,8.40213696,4.322486644,2.306945119,5.220981059,4.856726566,5.730937348,10.41767848,11.60757649,13.98737251,11.29188927,5.512384653,2.91403594,0.024283633,0,0,0.16998543,0.072850898,0.024283633,0.218552695,0.145701797,0,0.218552695,0.461389024,0,0,0.072850898,0,0,0,0,0,0,0,0.072850898,0,0,0,0.097134531,0,0,0,0,0,0,0,0,0,0,0,0.024283633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121418164,0.072850898,0.388538125,0,0,0.048567266,0,0.679941719,0.777076251,0,0.097134531,0.16998543,0,0.145701797,0.097134531,0.097134531,1.214181642,0.825643516,8.159300631,3.545410393,3.763963089,0.993687,39.092822,34.194529,4.898293,2.805705,0.841711,1.122282,0,0.128595,0,0,1.624971,1.098901,1.683423,26.759411,19.593173,7.166238,2.653729,4.512509,14.811784,12.672434,2.13935
Missouri,Henry,29083,21824,30,3/13/2020,1,0.004582,0,0,,Statewide,No,All NonNoEssential Businesses,>10 People Prohibited,Yes,Closed except for takeout/delivery,No,Yes,20755,5.656468321,5.733558179,6.629727776,3.844856661,1.98506384,4.856661046,5.666104553,5.087930619,11.17802939,13.01854975,14.25198747,11.88147434,6.610455312,1.493615996,0,0.019272464,0.028908697,0,0,0.009636232,0.452902915,0.057817393,0.337268128,0.847988437,0.269814503,0,0,0,0,0,0.163815948,0,0,0,0.096362322,0,0.038544929,0.019272464,0.096362322,0.08672609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250542038,0.125271019,0.703444953,0,0,0.163815948,0.269814503,0.154179716,0.279450735,0.279450735,0,0.028908697,0,0,0,0,0.81907974,2.688508793,9.636232233,4.085762467,4.625391472,0.252699,36.70572,33.223065,3.482656,2.729152,0.441075,0.064323,0.179187,0.068918,0.004595,0,0.822421,0.408913,2.122674,26.560992,20.399724,6.161268,1.902136,4.259132,15.704112,13.246037,2.458075
Missouri,Hickory,29085,9544,23,,,,,,,Statewide,No,All NonNoEssential Businesses,>10 People Prohibited,Yes,Closed except for takeout/delivery,No,Yes,9015,3.882418192,4.193011647,4.969495286,3.083749307,1.575152524,3.727121464,3.571824737,3.727121464,7.498613422,12.26844149,16.12867443,20.07764836,10.71547421,2.396006656,0,0,0,0,0,0,0.044370494,0.022185247,0,0,0.022185247,0,0,0,0,0.221852468,0,0,0,0,0.133111481,0,0,0,0,0.354963949,0,0.199667221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044370494,0,0,0,0,0,0,0.110926234,0,0.288408209,0,0,0.421519689,0.06655574,0,0.465890183,0,0,0,0,0.55463117,1.619523017,11.38103161,5.901275652,7.609539656,0.43766,30.924424,27.722032,3.202391,3.074295,0.106746,0.021349,0,0,0,0,0.555081,0.459009,1.515798,27.081554,21.893681,5.187874,1.804014,3.38386,15.830487,14.133219,1.697267
